date,lat_orig_1,lon_orig_1,rainfall_orig_1,cumi_orig_1,lat_orig_2,lon_orig_2,rainfall_orig_2,cumi_orig_2,lat_orig_3,lon_orig_3,rainfall_orig_3,cumi_orig_3,lat_orig_4,lon_orig_4,rainfall_orig_4,cumi_orig_4,lat_orig_5,lon_orig_5,rainfall_orig_5,cumi_orig_5,lat_orig_6,lon_orig_6,rainfall_orig_6,cumi_orig_6,lat_orig_7,lon_orig_7,rainfall_orig_7,cumi_orig_7,lat_adj_1,lon_adj_1,rainfall_adj_1,cumi_adj_1,lat_adj_2,lon_adj_2,rainfall_adj_2,cumi_adj_2,lat_adj_3,lon_adj_3,rainfall_adj_3,cumi_adj_3,lat_adj_4,lon_adj_4,rainfall_adj_4,cumi_adj_4
2008-07-11,26.5,81.0,0.0,35.592506885528564,26.75,81.25,0.0,8.777921885251999,26.75,81.0,2.91607928276062,41.66952758282423,26.75,80.75,8.17587947845459,130.20658805966377,27.0,81.0,5.186073303222656,49.830774545669556,27.0,80.75,29.8520450592041,75.63521641492844,27.0,80.5,2.2661056518554688,41.58609153330326,27.75,80.25,1.1823222637176514,100.17207217216492,27.5,80.25,0.7403996586799622,54.121572375297546,27.25,80.75,7.1988630294799805,63.71990716457367,27.5,80.75,8.850821495056152,49.10929560661316
2008-07-12,26.5,81.0,2.695667028427124,25.5081045627594,26.75,81.25,1.026378512382507,6.464270204305649,26.75,81.0,25.38996696472168,50.40020041912794,26.75,80.75,1.1230323314666748,75.82919695973396,27.0,81.0,32.07820129394531,58.26028847694397,27.0,80.75,5.5150346755981445,60.424585044384,27.0,80.5,1.309006690979004,27.752728953957558,27.75,80.25,8.655534744262695,70.54003596305847,27.5,80.25,9.84446907043457,38.05605494976044,27.25,80.75,15.059131622314451,65.19207227230072,27.5,80.75,5.627648830413818,42.876516580581665
2008-07-13,26.5,81.0,0.0,12.384188890457153,26.75,81.25,0.1069144234061241,3.5953724309802055,26.75,81.0,3.3275394439697266,40.554042391479015,26.75,80.75,24.432861328125,44.42303088307381,27.0,81.0,6.243936538696289,54.32153630256653,27.0,80.75,40.86351013183594,83.62744683027267,27.0,80.5,18.425222396850582,29.150306239724156,27.75,80.25,10.724597930908203,61.53940463066101,27.5,80.25,13.27871322631836,24.431686282157898,27.25,80.75,32.83506393432617,70.31445157527924,27.5,80.75,24.244516372680664,61.19192099571228
2008-07-14,26.5,81.0,3.224278211593628,12.700602293014526,26.75,81.25,1.1508338451385498,2.540721409022808,26.75,81.0,18.074796676635746,57.03052967041731,26.75,80.75,13.991034507751465,56.12670448422432,27.0,81.0,20.021015167236328,73.05627167224884,27.0,80.75,4.45065975189209,85.46988838911057,27.0,80.5,1.479106307029724,30.060456231236454,27.75,80.25,25.393404006958008,70.393315076828,27.5,80.25,61.105010986328125,84.96859294176102,27.25,80.75,19.151094436645508,85.67637884616852,27.5,80.75,75.84732055664062,130.18229794502258
2008-07-15,26.5,81.0,1.7550302743911743,13.189799427986145,26.75,81.25,2.706770896911621,5.247492305934429,26.75,81.0,7.924527645111084,64.83561730384827,26.75,80.75,11.983965873718262,67.85391211509705,27.0,81.0,18.72405242919922,91.78032410144806,27.0,80.75,33.92423629760742,118.48727524280548,27.0,80.5,4.330348968505859,34.163222670555115,27.75,80.25,6.3781418800354,52.33400082588196,27.5,80.25,8.334221839904785,93.3028147816658,27.25,80.75,24.75289535522461,107.95916712284088,27.5,80.75,20.965688705444336,137.64696526527405
2008-07-16,26.5,81.0,6.967485904693604,17.85720932483673,26.75,81.25,4.125774383544922,9.116672061383724,26.75,81.0,24.98516845703125,82.6180784702301,26.75,80.75,32.41614532470703,96.25375962257385,27.0,81.0,23.53569984436035,107.5276266336441,27.0,80.75,15.953450202941896,132.69627022743225,27.0,80.5,7.872599124908447,39.915029406547546,27.75,80.25,35.65311050415039,87.98711133003235,27.5,80.25,34.17229080200195,127.47510558366776,27.25,80.75,53.33602142333984,159.79471158981323,27.5,80.75,108.42290496826172,246.06987023353577
2008-07-17,26.5,81.0,43.73373794555664,58.37619936466217,26.75,81.25,13.421646118164062,22.538318179547787,26.75,81.0,24.89920425415039,107.5172827243805,26.75,80.75,43.72193145751953,135.84485030174255,27.0,81.0,9.26333236694336,115.05231094360352,27.0,80.75,43.98605346679688,174.54498958587646,27.0,80.5,31.46037483215332,67.14276397228241,27.75,80.25,43.21909713745117,131.20620846748352,27.5,80.25,78.82707214355469,206.30217772722244,27.25,80.75,144.94253540039062,297.2756052017212,27.5,80.75,9.339841842651367,253.29874277114868
2008-07-18,26.5,81.0,16.525846481323242,74.90204584598541,26.75,81.25,4.259871959686279,26.798190139234066,26.75,81.0,12.682870864868164,117.28407430648804,26.75,80.75,23.552568435668945,151.2215392589569,27.0,81.0,5.522794723510742,115.3890323638916,27.0,80.75,13.119632720947266,157.81257724761963,27.0,80.5,1.542164921760559,66.4188232421875,27.75,80.25,11.496662139892578,141.52054834365845,27.5,80.25,8.027165412902832,213.5889434814453,27.25,80.75,2.8880703449249268,292.96481251716614,27.5,80.75,6.362041473388672,250.8099627494812
2008-07-19,26.5,81.0,0.7393633723258972,72.94574218988419,26.75,81.25,1.845817804336548,27.617629431188107,26.75,81.0,5.229921340942383,97.12402868270874,26.75,80.75,16.19894790649414,166.29745483398438,27.0,81.0,7.560258388519287,90.87108945846558,27.0,80.75,7.86073637008667,160.15827894210815,27.0,80.5,4.0113935470581055,69.1212100982666,27.75,80.25,14.371313095092772,147.23632669448853,27.5,80.25,21.129493713378903,224.87396812438965,27.25,80.75,9.102584838867188,287.0082657337189,27.5,80.75,6.31983757019043,251.5021514892578
2008-07-20,26.5,81.0,12.998225212097168,85.94396740198135,26.75,81.25,3.5655970573425293,31.07631206512451,26.75,81.0,20.324827194213867,114.12131643295288,26.75,80.75,19.673152923583984,161.53774642944336,27.0,81.0,12.887553215026855,97.51470613479614,27.0,80.75,9.010872840881348,128.30564165115356,27.0,80.5,3.7363314628601074,54.43231916427612,27.75,80.25,1.0226510763168335,137.53437983989716,27.5,80.25,4.074791431427002,215.6700463294983,27.25,80.75,8.21412181854248,262.3873236179352,27.5,80.75,7.872610092163086,235.13024520874023
2008-07-21,26.5,81.0,34.79009246826172,117.50978165864944,26.75,81.25,11.570819854736328,41.49629807472229,26.75,81.0,99.78541564941406,195.8319354057312,26.75,80.75,21.73359489440918,169.28030681610107,27.0,81.0,94.42279815673828,171.9164891242981,27.0,80.75,21.26218605041504,145.1171679496765,27.0,80.5,3.1309518814086914,56.08416473865509,27.75,80.25,16.215885162353516,128.35686099529266,27.5,80.25,17.600013732910156,172.16504907608032,27.25,80.75,9.37401294708252,252.6102421283722,27.5,80.75,0.6466819643974304,159.92960661649704
2008-07-22,26.5,81.0,2.937788486480713,118.69253987073898,26.75,81.25,6.183325290679932,44.9728524684906,26.75,81.0,28.766881942749023,216.67428970336914,26.75,80.75,12.242575645446776,169.5389165878296,27.0,81.0,37.72981262207031,190.9222493171692,27.0,80.75,30.34873962402344,141.54167127609253,27.0,80.5,12.391643524169922,64.14545929431915,27.75,80.25,11.219229698181152,133.19794881343842,27.5,80.25,21.480976104736328,185.31180334091187,27.25,80.75,37.7747688293457,265.6321156024933,27.5,80.75,2.8253908157348637,141.78930872678757
2008-07-23,26.5,81.0,26.799152374267575,138.52420634031296,26.75,81.25,7.962536811828613,48.80961489677429,26.75,81.0,26.86822891235352,218.5573501586914,26.75,80.75,29.756248474121094,166.87901973724365,27.0,81.0,23.266321182250977,190.65287065505981,27.0,80.75,11.42475128173828,137.01297235488892,27.0,80.5,14.231422424316406,70.50428259372711,27.75,80.25,20.43181037902832,117.97664868831635,27.5,80.25,22.55180931091309,173.691321849823,27.25,80.75,37.7540168762207,250.05011105537415,27.5,80.75,45.12335968017578,78.48976343870163
2008-07-24,26.5,81.0,38.06953048706055,132.85999888181686,26.75,81.25,11.31288719177246,46.70085597038269,26.75,81.0,42.97594833374024,236.63409423828125,26.75,80.75,36.73185729980469,159.8889455795288,27.0,81.0,36.57316207885742,217.96270036697388,27.0,80.75,59.548709869384766,152.5756287574768,27.0,80.5,39.463321685791016,78.50722944736481,27.75,80.25,39.11110305786133,113.8686546087265,27.5,80.25,76.45307922363281,171.31732892990112,27.25,80.75,119.64920043945312,224.75677609443665,27.5,80.75,46.345664978027344,115.4955865740776
2008-07-25,26.5,81.0,2.8185677528381348,119.15272015333176,26.75,81.25,1.2533631324768066,43.69434714317322,26.75,81.0,23.143451690673828,247.0946750640869,26.75,80.75,7.588290214538574,143.92466735839844,27.0,81.0,26.29808235168457,238.7379879951477,27.0,80.75,3.158882141113281,142.61487817764282,27.0,80.5,2.4666860103607178,79.43175053596497,27.75,80.25,7.496943950653076,109.868936419487,27.5,80.25,7.222617149353027,170.51278066635132,27.25,80.75,0.893044114112854,222.76174986362457,27.5,80.75,2.1621077060699463,111.29565280675888
2008-07-26,26.5,81.0,4.415300369262695,122.82865715026855,26.75,81.25,3.4881138801574707,45.33664321899414,26.75,81.0,2.9852864742279053,244.85004019737244,26.75,80.75,9.90282917022705,137.62854862213135,27.0,81.0,9.01486873626709,240.1925983428955,27.0,80.75,13.287579536437988,148.04172134399414,27.0,80.5,2.485962152481079,77.90631914138794,27.75,80.25,34.258277893066406,129.75590121746063,27.5,80.25,7.80645751953125,157.18974447250366,27.25,80.75,3.281835556030273,216.94100058078766,27.5,80.75,10.061076164245604,115.03689140081406
2008-07-27,26.5,81.0,0.0,109.83043193817139,26.75,81.25,0.4276576936244964,42.19870385527611,26.75,81.0,10.671102523803713,235.1963155269623,26.75,80.75,0.5620060563087463,118.51740175485611,27.0,81.0,13.036794662475586,240.34183979034424,27.0,80.75,3.3011996746063232,142.33204817771912,27.0,80.5,0.335404485464096,74.50539216399193,27.75,80.25,39.62428665161133,168.35753679275513,27.5,80.25,0.9832261204719543,154.09817916154861,27.25,80.75,0.0,208.72687876224518,27.5,80.75,0.0,107.16428130865097
2008-07-28,26.5,81.0,8.63341999053955,83.67375946044922,26.75,81.25,0.0,30.627884000539776,26.75,81.0,0.0,135.41089987754825,26.75,80.75,3.3881330490112305,100.17193990945816,27.0,81.0,0.2726385295391083,146.19168016314507,27.0,80.75,5.772040843963623,126.8419029712677,27.0,80.5,3.1087355613708496,74.48317584395409,27.75,80.25,43.09324645996094,195.23489809036255,27.5,80.25,15.630436897277832,152.1286023259163,27.25,80.75,3.541125535964966,202.89399135112762,27.5,80.75,0.0,106.51759934425354
2008-07-29,26.5,81.0,2.039964199066162,82.77593517303467,26.75,81.25,0.0,24.444558709859844,26.75,81.0,0.0,106.64401793479921,26.75,80.75,5.641885757446289,93.57125002145767,27.0,81.0,0.2459092438220977,108.70777678489685,27.0,80.75,3.1573166847229004,99.65048003196716,27.0,80.5,0.5689563155174255,62.66048863530159,27.75,80.25,12.243553161621094,196.2592215538025,27.5,80.25,0.0,130.64762622117996,27.25,80.75,0.0,165.11922252178192,27.5,80.75,0.0,103.69220852851868
2008-07-30,26.5,81.0,1.347833514213562,57.32461631298065,26.75,81.25,0.0,16.48202189803123,26.75,81.0,0.0,79.7757890224457,26.75,80.75,0.3524300158023834,64.16743156313896,27.0,81.0,0.0,85.44145560264587,27.0,80.75,0.274549275636673,88.50027802586555,27.0,80.5,0.1341618001461029,48.56322801113129,27.75,80.25,3.429860830307007,179.25727200508118,27.5,80.25,0.0,108.09581691026688,27.25,80.75,0.0,127.36520564556122,27.5,80.75,0.0,58.568848848342896
2008-07-31,26.5,81.0,0.0,19.255085825920105,26.75,81.25,0.0,5.169134706258774,26.75,81.0,0.0,36.799840688705444,26.75,80.75,0.1832232326269149,27.61879749596119,27.0,81.0,1.874111890792847,50.7424054145813,27.0,80.75,0.7583296895027161,29.709897845983505,27.0,80.5,0.7598169445991516,9.859723269939423,27.75,80.25,3.2596917152404785,143.40586066246033,27.5,80.25,0.0,31.642737686634064,27.25,80.75,1.512076735496521,9.228081941604614,27.5,80.75,2.9028115272521973,15.125995397567747
2008-08-01,26.5,81.0,1.6798357963562012,18.11635386943817,26.75,81.25,0.0,3.915771573781967,26.75,81.0,1.4402364492416382,15.096625447273256,26.75,80.75,9.371606826782228,29.40211410820484,27.0,81.0,0.8635759353637695,25.307898998260498,27.0,80.75,0.0,26.551015704870224,27.0,80.5,1.2676079273223877,8.660645186901093,27.75,80.25,9.542275428771973,145.45119214057922,27.5,80.25,8.295230865478516,32.71535140275955,27.25,80.75,0.5058245062828064,8.840862333774567,27.5,80.75,0.3876687884330749,13.351556479930876
2008-08-02,26.5,81.0,0.0,13.701053500175476,26.75,81.25,1.6489864587783811,2.076644152402878,26.75,81.0,3.4707565307617188,15.58209550380707,26.75,80.75,0.1891933679580688,19.68847830593586,27.0,81.0,5.32535457611084,21.618384838104248,27.0,80.75,3.671984434127808,16.935420602560043,27.0,80.5,1.1973704099655151,7.372053444385529,27.75,80.25,0.8867416381835938,112.07965588569641,27.5,80.25,0.8191723823547363,25.72806626558304,27.25,80.75,1.2828634977340698,6.841890275478363,27.5,80.75,0.0,3.290480315685272
2008-08-03,26.5,81.0,0.0,13.701053500175476,26.75,81.25,0.0,1.6489864587783811,26.75,81.0,0.0,4.910992980003357,26.75,80.75,0.0,19.126472249627113,27.0,81.0,0.0,8.581590175628662,27.0,80.75,0.0,13.63422092795372,27.0,80.5,0.0,7.0366489589214325,27.75,80.25,6.022829532623291,78.47819876670837,27.5,80.25,0.0,24.744840145111084,27.25,80.75,1.940798282623291,8.782688558101654,27.5,80.75,10.607945442199709,13.898425757884981
2008-08-04,26.5,81.0,0.3218377232551574,5.389471232891083,26.75,81.25,0.0,1.6489864587783811,26.75,81.0,0.2759331464767456,5.1869261264801025,26.75,80.75,2.190286636352539,17.928625836968422,27.0,81.0,0.0,8.308951646089554,27.0,80.75,0.0,7.862180083990097,27.0,80.5,13.601651191711426,17.52956458926201,27.75,80.25,5.040919780731201,40.42587208747864,27.5,80.25,19.56023979187012,28.674643039703373,27.25,80.75,0.0,5.241563022136688,27.5,80.75,0.0,13.898425757884981
2008-08-05,26.5,81.0,1.060955047607422,4.4104620814323425,26.75,81.25,0.2352117300033569,1.884198188781738,26.75,81.0,7.635663986206055,12.822590112686157,26.75,80.75,3.6063618659973145,15.893101945519449,27.0,81.0,9.648391723632812,17.71143412590027,27.0,80.75,6.723810195922852,11.428673595190048,27.0,80.5,2.890818357467652,19.851426631212234,27.75,80.25,8.755654335021973,36.93797326087952,27.5,80.25,15.08251667022705,43.75715970993042,27.25,80.75,6.175267219543457,11.416830241680145,27.5,80.75,33.75255584716797,47.65098160505295
2008-08-06,26.5,81.0,0.0,3.0626285672187805,26.75,81.25,0.0,1.884198188781738,26.75,81.0,0.0,12.822590112686157,26.75,80.75,0.0,15.540671929717066,27.0,81.0,0.0,17.71143412590027,27.0,80.75,0.0,11.154124319553375,27.0,80.5,1.6961342096328735,21.413399040699005,27.75,80.25,27.63119506835937,61.139307498931885,27.5,80.25,2.8632655143737797,46.620425224304206,27.25,80.75,0.0,11.416830241680145,27.5,80.75,0.0,47.65098160505295
2008-08-07,26.5,81.0,0.0,3.0626285672187805,26.75,81.25,1.0384973287582395,2.9226955175399776,26.75,81.0,1.4690635204315186,14.291653633117676,26.75,80.75,0.5922436714172363,15.949692368507387,27.0,81.0,5.347870349884033,21.185192584991455,27.0,80.75,1.7636111974716189,12.159405827522278,27.0,80.5,1.872945070266724,22.526527166366577,27.75,80.25,22.953371047973636,80.83298683166504,27.5,80.25,10.06136417388916,56.68178939819336,27.25,80.75,20.097558975219727,30.00231248140335,27.5,80.75,26.31832695007324,71.066497027874
2008-08-08,26.5,81.0,35.848289489746094,37.23108226060867,26.75,81.25,12.619537353515623,15.542232871055601,26.75,81.0,71.71354675292969,84.56496393680573,26.75,80.75,54.61129379272461,61.18937933444977,27.0,81.0,76.42195129394531,96.743567943573,27.0,80.75,75.60568237304688,87.76508820056915,27.0,80.5,34.44074630737305,55.699665546417236,27.75,80.25,30.029315948486328,101.3200273513794,27.5,80.25,42.11130142211914,90.49785995483398,27.25,80.75,78.82681274414062,108.32330071926117,27.5,80.75,60.01421737670898,130.6930456161499
2008-08-09,26.5,81.0,0.0,37.23108226060867,26.75,81.25,0.0,13.89324641227722,26.75,81.0,1.3883025646209717,82.48250997066498,26.75,80.75,3.7443344593048096,64.74452042579651,27.0,81.0,1.7542532682418823,93.17246663570404,27.0,80.75,1.9091131687164309,86.00221693515778,27.0,80.5,0.4766315817832947,54.978926718235016,27.75,80.25,2.1858742237091064,102.61915993690491,27.5,80.25,3.998480796813965,93.67716836929321,27.25,80.75,0.0,107.0404372215271,27.5,80.75,0.0,130.6930456161499
2008-08-10,26.5,81.0,0.2354910224676132,37.466573283076286,26.75,81.25,0.0,13.89324641227722,26.75,81.0,0.2019023150205612,82.68441228568554,26.75,80.75,1.8231052160263064,66.56762564182281,27.0,81.0,0.411886066198349,93.58435270190239,27.0,80.75,0.118194431066513,86.12041136622429,27.0,80.5,0.0,54.978926718235016,27.75,80.25,0.0,96.59633040428162,27.5,80.25,1.2934192419052124,94.97058761119843,27.25,80.75,2.0172743797302246,107.11691331863403,27.5,80.75,9.64358615875244,129.7286863327026
2008-08-11,26.5,81.0,13.52450942993164,50.66924498975277,26.75,81.25,3.3456857204437256,17.238932132720947,26.75,81.0,20.84672737121582,103.25520651042461,26.75,80.75,14.021597862243652,78.39893686771393,27.0,81.0,22.358043670654297,115.94239637255669,27.0,80.75,14.66247844696045,100.78288981318474,27.0,80.5,5.590954780578613,46.9682303071022,27.75,80.25,0.0,91.55541062355042,27.5,80.25,0.0,75.41034781932831,27.25,80.75,0.1764362156391143,107.29334953427315,27.5,80.75,0.964358687400818,130.69304502010343
2008-08-12,26.5,81.0,11.748321533203123,61.35661147534847,26.75,81.25,8.261982917785645,25.265703320503235,26.75,81.0,15.782596588134766,111.40213911235332,26.75,80.75,6.628901481628418,81.42147648334503,27.0,81.0,16.239395141601562,122.53339979052544,27.0,80.75,12.262932777404783,106.32201239466667,27.0,80.5,7.175461292266846,51.2528732419014,27.75,80.25,1.7734832763671875,84.57323956489563,27.5,80.25,4.904365062713623,65.23219621181488,27.25,80.75,5.619856357574463,106.73793867230415,27.5,80.75,4.059205532073975,100.99969470500945
2008-08-13,26.5,81.0,18.98650360107422,80.34311507642269,26.75,81.25,6.90467643737793,32.170379757881165,26.75,81.0,20.434106826782227,131.83624593913555,26.75,80.75,2.9193122386932373,84.34078872203827,27.0,81.0,21.84040069580078,144.37380048632622,27.0,80.75,33.494380950927734,139.8163933455944,27.0,80.5,50.72983932495117,100.2865783572197,27.75,80.25,59.01547622680664,115.9575207233429,27.5,80.25,41.38993835449219,103.75886905193329,27.25,80.75,45.21308517456055,151.9510238468647,27.5,80.75,31.27860641479492,132.27830111980435
2008-08-14,26.5,81.0,12.949642181396484,93.29275725781918,26.75,81.25,5.2200188636779785,36.3519012928009,26.75,81.0,56.639915466308594,187.00709788501263,26.75,80.75,26.339859008789062,110.0884040594101,27.0,81.0,70.36194610595703,209.38787624239922,27.0,80.75,63.73883056640625,201.79161271452904,27.0,80.5,30.111928939819336,128.5255622267723,27.75,80.25,63.258697509765625,156.2628471851349,27.5,80.25,55.15470504760742,148.85220992565155,27.25,80.75,24.70553207397461,156.55899694561958,27.5,80.75,25.765932083129883,131.725906252861
2008-08-15,26.5,81.0,12.45981216430664,69.90427993237972,26.75,81.25,4.516012191772461,28.24837613105774,26.75,81.0,56.09939193725586,171.3929430693388,26.75,80.75,53.549278259277344,109.02638852596283,27.0,81.0,67.91659545898438,200.88252040743828,27.0,80.75,54.94943237304688,181.13536271452904,27.0,80.5,63.52385330200195,157.60866922140121,27.75,80.25,21.18791389465332,147.42144513130188,27.5,80.25,31.52021598815918,138.2611244916916,27.25,80.75,24.77891159057617,102.51109579205513,27.5,80.75,0.9255155324935912,72.63720440864562
2008-08-16,26.5,81.0,1.4024412631988523,71.30672119557858,26.75,81.25,1.2953253984451294,29.54370152950287,26.75,81.0,0.0,170.00464050471783,26.75,80.75,2.286264657974243,107.56831872463226,27.0,81.0,0.0,199.1282671391964,27.0,80.75,6.136568546295166,185.36281809210777,27.0,80.5,15.622697830200195,172.75473546981812,27.75,80.25,3.6973466873168954,148.93291759490967,27.5,80.25,3.1746323108673096,137.43727600574493,27.25,80.75,13.157668113708496,115.66876390576363,27.5,80.75,44.45136260986328,117.08856701850891
2008-08-17,26.5,81.0,14.63200855255127,85.70323872566223,26.75,81.25,16.726806640625,46.27050817012787,26.75,81.0,9.522903442382812,179.32564163208008,26.75,80.75,25.0999813079834,130.84519481658936,27.0,81.0,8.771265029907227,207.48764610290527,27.0,80.75,26.355491638183597,211.60011529922485,27.0,80.5,79.86878967285156,252.62352514266968,27.75,80.25,20.919343948364254,169.85226154327393,27.5,80.25,11.68620491027832,147.83006167411804,27.25,80.75,19.231996536254883,132.88348606228828,27.5,80.75,25.42672348022461,132.87170433998108
2008-08-18,26.5,81.0,23.01230239868164,95.19103169441223,26.75,81.25,22.856128692626957,65.7809511423111,26.75,81.0,90.0300064086914,248.50892066955566,26.75,80.75,42.8336181640625,159.6572151184082,27.0,81.0,112.92400360107422,298.0536060333252,27.0,80.75,71.43999481201172,268.3776316642761,27.0,80.5,19.814104080200195,266.84667444229126,27.75,80.25,72.45629119873047,242.3085527420044,27.5,80.25,36.65975189208984,184.48981356620789,27.25,80.75,122.5400619506836,255.24711179733276,27.5,80.75,35.97257995605469,167.87992560863495
2008-08-19,26.5,81.0,1.0690507888793943,84.5117609500885,26.75,81.25,4.799075603485107,62.31804382801056,26.75,81.0,28.287261962890625,261.0135860443115,26.75,80.75,5.767300128936768,158.79561376571655,27.0,81.0,35.45523834228516,317.2694492340088,27.0,80.75,45.86650848388672,301.98120737075806,27.0,80.5,34.14178466796875,293.81299781799316,27.75,80.25,1.8691540956497192,242.40422356128693,27.5,80.25,0.0,179.58544850349426,27.25,80.75,21.888856887817383,271.5161123275757,27.5,80.75,5.200392723083496,169.02111279964447
2008-08-20,26.5,81.0,40.59917449951172,106.124431848526,26.75,81.25,24.620990753173828,80.03435814380646,26.75,81.0,145.8790740966797,386.458553314209,26.75,80.75,31.18880653381348,187.0651080608368,27.0,81.0,174.23057556152344,469.65962409973145,27.0,80.75,104.4179458618164,372.90477228164673,27.0,80.5,16.148656845092773,259.23181533813477,27.75,80.25,99.671142578125,283.0598899126053,27.5,80.25,97.95659637451172,236.1521065235138,27.25,80.75,159.31788635253906,385.6209135055542,27.5,80.75,361.8276672363281,499.5701736211777
2008-08-21,26.5,81.0,5.470433235168457,98.64522290229797,26.75,81.25,0.6953524351119995,75.50969171524048,26.75,81.0,7.518393039703369,337.33703088760376,26.75,80.75,21.007339477539062,181.7325885295868,27.0,81.0,7.327482223510742,406.62516021728516,27.0,80.75,6.182661533355713,315.3486032485962,27.0,80.5,7.841415882110596,236.96130228042603,27.75,80.25,14.714642524719238,234.5158349275589,27.5,80.25,17.86829948425293,198.8657009601593,27.25,80.75,11.997662544250488,372.9130439758301,27.5,80.75,65.71058654785156,539.5148280858994
2008-08-22,26.5,81.0,4.634196758270264,90.8196074962616,26.75,81.25,0.0,70.99367952346802,26.75,81.0,0.0,281.2376389503479,26.75,80.75,0.0,128.18331027030945,27.0,81.0,0.0,338.7085647583008,27.0,80.75,0.8040475845336914,261.203218460083,27.0,80.5,3.811065196990967,177.24851417541504,27.75,80.25,0.0,213.32792103290558,27.5,80.25,0.8649340271949768,168.2104189991951,27.25,80.75,2.131718635559082,350.265851020813,27.5,80.75,7.727849960327148,546.3171625137329
2008-08-23,26.5,81.0,3.469743490219116,92.88690972328186,26.75,81.25,1.5410535335540771,71.23940765857697,26.75,81.0,15.27132797241211,296.50896692276,26.75,80.75,11.891590118408203,137.7886357307434,27.0,81.0,20.32606506347656,359.03462982177734,27.0,80.75,18.842988967895508,273.90963888168335,27.0,80.5,9.70983600616455,171.3356523513794,27.75,80.25,15.792705535888672,225.42327988147736,27.5,80.25,17.46282196044922,182.498608648777,27.25,80.75,10.043156623840332,347.1513395309448,27.5,80.75,1.5763872861862185,503.44218719005585
2008-08-24,26.5,81.0,0.0,78.25490117073059,26.75,81.25,0.5989543199539185,55.111555337905884,26.75,81.0,7.101143836975098,294.0872073173523,26.75,80.75,9.189486503601074,121.87814092636108,27.0,81.0,10.188401222229004,360.4517660140991,27.0,80.75,9.003498077392578,256.55764532089233,27.0,80.5,1.1812174320220947,92.64808011054993,27.75,80.25,80.01167297363281,284.5156089067459,27.5,80.25,44.71066284179688,215.52306658029556,27.25,80.75,4.60240364074707,332.521746635437,27.5,80.75,1.4056925773620603,479.4211562871933
2008-08-25,26.5,81.0,0.9419640898704528,56.1845628619194,26.75,81.25,0.0,32.25542664527893,26.75,81.0,2.698684930801392,206.75588583946228,26.75,80.75,5.258753776550293,84.30327653884888,27.0,81.0,0.0,247.5277624130249,27.0,80.75,0.0,185.11765050888062,27.0,80.5,0.0,72.83397603034973,27.75,80.25,0.0,212.05931770801544,27.5,80.25,0.2883113324642181,179.15162602066994,27.25,80.75,0.0,209.98168468475342,27.5,80.75,0.0,443.4485763311386
2008-08-26,26.5,81.0,0.0,55.11551207304001,26.75,81.25,0.0,27.456351041793823,26.75,81.0,0.0,178.46862387657166,26.75,80.75,0.0,78.53597640991211,27.0,81.0,0.0,212.07252407073975,27.0,80.75,0.0,139.2511420249939,27.0,80.5,0.0,38.69219136238098,27.75,80.25,0.0,210.19016361236572,27.5,80.25,1.5615942478179932,180.71322026848793,27.25,80.75,0.0,188.09282779693604,27.5,80.75,0.0,438.2481836080551
2008-08-27,26.5,81.0,10.191381454467772,24.707719027996063,26.75,81.25,0.0,2.835360288619995,26.75,81.0,1.1244521141052246,33.71400189399719,26.75,80.75,11.97886562347412,59.326035499572754,27.0,81.0,0.4278352260589599,38.26978373527526,27.0,80.75,6.645941257476807,41.4791374206543,27.0,80.5,5.395061016082764,27.93859553337097,27.75,80.25,0.0,110.51902103424072,27.5,80.25,0.0,82.75662389397621,27.25,80.75,0.0,28.774941444396973,27.5,80.75,0.0,76.42051637172699
2008-08-28,26.5,81.0,41.75957107543945,60.99685686826706,26.75,81.25,8.378135681152344,10.51814353466034,26.75,81.0,14.860774040222168,41.05638289451599,26.75,80.75,0.7189010381698608,39.03759706020355,27.0,81.0,3.6085143089294434,34.55081582069397,27.0,80.75,3.172603130340576,38.46907901763916,27.0,80.5,2.651320219039917,22.748499870300293,27.75,80.25,2.8265633583068848,98.63094186782837,27.5,80.25,2.0527708530426025,66.94109526276588,27.25,80.75,3.448517084121704,20.22579598426819,27.5,80.75,8.712760925292969,19.422690749168396
2008-08-29,26.5,81.0,3.8977887630462646,60.26044887304306,26.75,81.25,1.8416659832000728,12.359809517860413,26.75,81.0,0.0,41.05638289451599,26.75,80.75,0.1448113024234771,39.18240836262703,27.0,81.0,0.1919255703687667,34.74274139106273,27.0,80.75,2.2714316844940186,39.93646311759949,27.0,80.5,4.581350326538086,23.518784999847412,27.75,80.25,12.898184776306152,111.52912664413452,27.5,80.25,2.9581758975982666,69.03433713316917,27.25,80.75,2.0406486988067627,20.13472604751587,27.5,80.75,0.2753436267375946,11.970184415578842
2008-08-30,26.5,81.0,0.0,56.790705382823944,26.75,81.25,0.0,10.818755984306335,26.75,81.0,0.0,25.785054922103882,26.75,80.75,0.0,27.290818244218823,27.0,81.0,0.0,14.416676327586174,27.0,80.75,0.0,21.09347414970398,27.0,80.5,0.0,13.808948993682861,27.75,80.25,0.0,95.73642110824585,27.5,80.25,0.0,51.57151517271995,27.25,80.75,0.0,10.091569423675537,27.5,80.75,0.0,10.393797129392624
